[2021-05-06 22:18:03,948 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id0_0003/id0_0003_000.jpg
[2021-05-06 22:22:08,676 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_005.jpg
[2021-05-06 22:22:08,676 - INFO] Prob = -1
[2021-05-06 22:22:08,677 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_006.jpg
[2021-05-06 22:22:08,677 - INFO] Prob = -1
[2021-05-06 22:22:08,677 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_007.jpg
[2021-05-06 22:22:08,677 - INFO] Prob = -1
[2021-05-06 22:22:08,678 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_008.jpg
[2021-05-06 22:22:08,678 - INFO] Prob = -1
[2021-05-06 22:22:08,678 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_009.jpg
[2021-05-06 22:22:08,678 - INFO] Prob = -1
[2021-05-06 22:22:08,678 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_000.jpg
[2021-05-06 22:22:08,679 - INFO] Prob = -1
[2021-05-06 22:22:08,679 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_001.jpg
[2021-05-06 22:22:08,679 - INFO] Prob = -1
[2021-05-06 22:22:08,679 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_002.jpg
[2021-05-06 22:22:08,680 - INFO] Prob = -1
[2021-05-06 22:22:08,680 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_003.jpg
[2021-05-06 22:22:08,680 - INFO] Prob = -1
[2021-05-06 22:22:08,680 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_004.jpg
[2021-05-06 22:22:08,680 - INFO] Prob = -1
[2021-05-06 22:22:08,681 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_005.jpg
[2021-05-06 22:22:08,681 - INFO] Prob = -1
[2021-05-06 22:22:08,681 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_006.jpg
[2021-05-06 22:22:08,681 - INFO] Prob = -1
[2021-05-06 22:22:08,681 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_007.jpg
[2021-05-06 22:22:08,682 - INFO] Prob = -1
[2021-05-06 22:22:08,682 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_008.jpg
[2021-05-06 22:22:08,682 - INFO] Prob = -1
[2021-05-06 22:22:08,682 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id60_id59_0009/id60_id59_0009_009.jpg
[2021-05-06 22:22:08,683 - INFO] Prob = -1
[2021-05-06 22:22:08,683 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_000.jpg
[2021-05-06 22:22:08,683 - INFO] Prob = -1
[2021-05-06 22:22:08,766 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_001.jpg
[2021-05-06 22:22:08,766 - INFO] Prob = -1
[2021-05-06 22:22:08,767 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_002.jpg
[2021-05-06 22:22:08,767 - INFO] Prob = -1
[2021-05-06 22:22:08,767 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_003.jpg
[2021-05-06 22:22:08,767 - INFO] Prob = -1
[2021-05-06 22:22:08,768 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_004.jpg
[2021-05-06 22:22:08,768 - INFO] Prob = -1
[2021-05-06 22:22:08,768 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_005.jpg
[2021-05-06 22:22:08,768 - INFO] Prob = -1
[2021-05-06 22:22:08,768 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_006.jpg
[2021-05-06 22:22:08,769 - INFO] Prob = -1
[2021-05-06 22:22:08,769 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_007.jpg
[2021-05-06 22:22:08,774 - INFO] Prob = -1
[2021-05-06 22:22:08,775 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_008.jpg
[2021-05-06 22:22:08,775 - INFO] Prob = -1
[2021-05-06 22:22:08,775 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id61_id5_0005/id61_id5_0005_009.jpg
[2021-05-06 22:22:08,776 - INFO] Prob = -1
[2021-05-06 22:22:08,777 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_000.jpg
[2021-05-06 22:22:08,777 - INFO] Prob = -1
[2021-05-06 22:22:08,777 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_001.jpg
[2021-05-06 22:22:08,778 - INFO] Prob = -1
[2021-05-06 22:22:08,778 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_002.jpg
[2021-05-06 22:22:08,778 - INFO] Prob = -1
[2021-05-06 22:22:08,778 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_003.jpg
[2021-05-06 22:22:08,779 - INFO] Prob = -1
[2021-05-06 22:22:08,779 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_004.jpg
[2021-05-06 22:22:08,779 - INFO] Prob = -1
[2021-05-06 22:22:08,779 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_005.jpg
[2021-05-06 22:22:08,779 - INFO] Prob = -1
[2021-05-06 22:22:08,780 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_006.jpg
[2021-05-06 22:22:08,780 - INFO] Prob = -1
[2021-05-06 22:22:08,780 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_007.jpg
[2021-05-06 22:22:08,780 - INFO] Prob = -1
[2021-05-06 22:22:08,781 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_008.jpg
[2021-05-06 22:22:08,781 - INFO] Prob = -1
[2021-05-06 22:22:08,781 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id8_id7_0008/id8_id7_0008_009.jpg
[2021-05-06 22:22:08,781 - INFO] Prob = -1
[2021-05-06 22:22:08,782 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_000.jpg
[2021-05-06 22:22:08,782 - INFO] Prob = -1
[2021-05-06 22:22:08,782 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_001.jpg
[2021-05-06 22:22:08,782 - INFO] Prob = -1
[2021-05-06 22:22:08,782 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_002.jpg
[2021-05-06 22:22:08,783 - INFO] Prob = -1
[2021-05-06 22:22:08,783 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_003.jpg
[2021-05-06 22:22:08,783 - INFO] Prob = -1
[2021-05-06 22:22:08,783 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_004.jpg
[2021-05-06 22:22:08,783 - INFO] Prob = -1
[2021-05-06 22:22:08,784 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_005.jpg
[2021-05-06 22:22:08,784 - INFO] Prob = -1
[2021-05-06 22:22:08,784 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_006.jpg
[2021-05-06 22:22:08,784 - INFO] Prob = -1
[2021-05-06 22:22:08,784 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_007.jpg
[2021-05-06 22:22:08,785 - INFO] Prob = -1
[2021-05-06 22:22:08,785 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_008.jpg
[2021-05-06 22:22:08,785 - INFO] Prob = -1
[2021-05-06 22:22:08,785 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id9_id0_0001/id9_id0_0001_009.jpg
[2021-05-06 22:22:08,786 - INFO] Prob = -1
